 ,Raw EEG2,Beta 13-32Hz,Alpha 8-13Hz,Delta 1-4Hz,Theta 4-8Hz,Raw EEG2,Raw EEG2,All 0.5-32Hz,Raw EEG2,Raw EEG2
Time,RMS,Power,Power,Power,Power,SEF,Median Power Frequency,Power,Median Power Frequency,Cmt Text
 ,mV, , , , ,Hz (95%),Hz, ,Hz, 
00:37:00,0.014274884,4.86E-15,8.03E-15,6.45E-14,8.15E-15,422.5066661,43.77863001,1.55E-13,3.316434054,616 in slurry
00:37:01,0.015246897,2.67E-13,6.17E-13,8.63E-13,6.93E-13,30.13805576,6.893933906,4.12E-12,6.611963766,616 in slurry
00:37:02,0.013509262,8.50E-15,5.68E-15,1.44E-13,1.31E-14,286.2894983,1.742552911,5.33E-13,1.621450442,616 in slurry
00:37:03,0.015163519,1.60E-14,6.70E-15,9.89E-14,2.02E-14,356.1121502,1.909787846,2.66E-13,2.024075295,616 in slurry
00:37:04,0.015673375,1.14E-14,4.80E-15,5.88E-14,2.26E-14,355.6215862,50.43513782,1.98E-13,3.872907961,616 in slurry
00:37:05,0.016534765,5.58E-15,1.49E-15,1.84E-13,1.30E-14,51.66451983,50.23340437,5.69E-13,1.549206734,616 in slurry
00:37:06,0.011117427,9.90E-15,7.84E-15,3.51E-13,1.06E-14,92.08432685,5.403963296,9.78E-13,1.630418191,616 in slurry
00:37:07,0.009860385,2.39E-13,3.06E-13,2.63E-13,3.52E-13,129.2006996,7.579922728,2.15E-12,6.268578395,616 in slurry
00:37:08,0.010847569,1.10E-14,8.13E-15,1.59E-13,1.01E-14,269.5638524,1.794492042,4.24E-13,1.610191451,616 in slurry
00:37:09,0.017218079,1.71E-14,4.27E-15,1.40E-13,1.17E-14,225.231803,1.725175395,5.34E-13,1.537750145,616 in slurry
00:37:10,0.017760408,1.63E-14,4.98E-15,5.98E-14,1.04E-14,257.0200543,1.608395103,1.68E-13,1.544520538,616 in slurry
00:37:11,0.014363042,1.02E-14,1.22E-14,5.42E-14,2.95E-14,387.9856911,50.11231715,1.48E-13,4.694957357,616 in slurry
00:37:12,0.014791684,8.24E-15,2.44E-14,5.11E-13,2.00E-14,234.9056976,2.121281052,1.27E-12,1.884921993,616 in slurry
00:37:13,0.015010901,2.90E-13,8.59E-13,4.33E-13,8.22E-13,51.60716391,10.19290748,3.82E-12,7.835770525,616 in slurry
00:37:14,0.012974751,1.12E-14,5.82E-15,8.92E-13,8.42E-15,52.02078419,2.826923997,1.50E-12,1.836431643,616 in slurry
00:37:15,0.01353204,6.98E-15,8.81E-15,1.67E-13,2.49E-14,317.7586868,50.27463334,2.62E-13,3.343339407,616 in slurry
00:37:16,0.012835709,2.88E-14,5.26E-14,1.31E-12,2.96E-13,10.28428641,1.885892991,5.04E-12,1.84377814,616 in slurry
00:37:17,0.014521057,9.69E-15,1.06E-14,3.29E-13,4.53E-14,220.3018285,1.735250652,8.61E-13,1.861859913,616 in slurry
00:37:18,0.015958705,1.09E-14,4.55E-15,1.69E-13,1.07E-14,246.9876424,1.45957214,5.87E-13,1.593813871,616 in slurry
00:37:19,0.015356086,2.41E-14,8.00E-15,9.83E-14,5.37E-15,403.4375835,22.83896514,3.67E-13,2.026279549,616 in slurry
00:37:20,0.019548826,1.38E-13,2.80E-13,1.13E-12,3.43E-13,17.57056994,1.95950719,3.19E-12,2.071954881,616 in slurry
00:37:21,0.018015475,6.95E-15,1.78E-15,9.16E-14,7.58E-15,304.4126386,1.685230962,1.69E-13,1.609129439,616 in slurry
00:37:22,0.016199023,1.77E-14,4.97E-15,7.04E-14,1.31E-14,375.8601864,4.318632548,1.51E-13,3.324272563,616 in slurry
00:37:23,0.01707577,1.96E-14,2.30E-15,2.55E-13,6.53E-15,202.8513914,1.295892371,7.56E-13,1.561070238,616 in slurry
00:37:24,0.017456087,8.84E-15,5.97E-15,1.40E-13,1.77E-14,403.3911098,9.411182335,2.05E-13,3.492388395,616 in slurry
00:37:25,0.017600015,1.47E-14,4.60E-15,2.06E-13,2.11E-14,289.7553276,1.455603209,3.65E-13,1.605066854,616 in slurry
00:37:26,0.018061032,1.63E-13,9.08E-13,1.54E-13,5.53E-13,98.60104153,8.823366197,2.73E-12,8.739002333,616 in slurry
00:37:27,0.015626715,1.03E-14,2.24E-15,8.67E-14,7.10E-15,347.6032978,2.212295307,5.78E-13,1.672772198,616 in slurry
00:37:28,0.014687695,5.46E-14,5.21E-14,8.02E-12,9.46E-13,5.20186145,2.068383972,2.03E-11,2.05225572,616 in slurry
00:37:29,0.018157148,7.65E-15,3.47E-14,1.27E-13,8.76E-14,117.8556156,1.621774926,3.53E-13,1.59860363,616 in slurry
00:37:30,0.019870216,1.21E-14,7.24E-15,1.01E-13,2.19E-14,51.68962745,49.8165172,4.12E-13,1.534099201,616 in slurry
00:37:31,0.014057321,1.46E-14,7.18E-15,5.26E-14,1.32E-14,186.3458394,50.42828697,1.78E-13,1.718713258,616 in slurry
00:37:32,0.013321615,2.50E-13,5.32E-13,5.26E-13,7.07E-13,79.99265027,7.632611733,3.26E-12,7.065857202,616 in slurry
00:37:33,0.015551801,2.50E-14,6.50E-15,1.50E-13,1.92E-14,261.2358977,1.521458965,5.53E-13,1.65274861,616 in slurry
00:37:34,0.015755201,9.85E-15,5.01E-15,3.33E-13,1.32E-14,262.8810589,1.747816539,5.02E-13,1.867693534,616 in slurry
00:37:35,0.012390351,1.58E-14,1.67E-15,9.72E-14,6.04E-15,234.2548018,1.595061287,7.08E-13,1.533375959,616 in slurry
00:37:36,0.012814324,1.20E-14,2.38E-15,3.82E-14,3.38E-15,382.7193827,3.708161552,2.02E-13,1.868646377,616 in slurry
00:37:37,0.013561187,1.22E-14,4.87E-15,1.01E-13,8.61E-15,288.7239421,1.592565927,2.63E-13,1.6709195,616 in slurry
00:37:38,0.011523237,2.90E-13,7.41E-13,1.39E-12,2.20E-12,15.91604329,5.239752061,8.58E-12,5.202368096,616 in slurry
00:37:39,0.015536129,1.09E-14,3.72E-15,1.87E-13,1.55E-14,385.66092,50.20850367,4.82E-13,3.772509032,616 in slurry
00:37:40,0.016583653,1.61E-14,2.07E-15,2.66E-13,9.97E-15,315.4519361,2.113842787,6.88E-13,1.900551211,616 in slurry
00:37:41,0.014118184,1.38E-14,4.43E-15,1.33E-13,1.46E-14,399.0967661,39.1897618,3.56E-13,3.272590538,616 in slurry
00:37:42,0.013226998,1.22E-14,4.87E-15,1.34E-13,8.00E-15,364.1536239,49.81694613,2.97E-13,2.939171464,616 in slurry
00:37:43,0.014132314,9.01E-15,5.25E-15,1.42E-13,1.55E-14,310.969177,1.876517502,2.28E-13,1.724976659,616 in slurry
00:37:44,0.011277902,3.12E-14,2.30E-14,2.81E-13,3.28E-14,29.64076559,1.5837455,1.29E-12,1.548884761,616 in slurry
00:37:45,0.008325648,6.06E-14,6.72E-14,3.59E-13,1.22E-13,214.3263456,2.397691267,1.44E-12,2.119403726,616 in slurry
00:37:46,0.010418558,1.13E-14,4.05E-15,8.88E-13,2.18E-14,279.1189823,2.662782943,1.59E-12,2.520999424,616 in slurry
00:37:47,0.014429341,1.58E-14,5.77E-15,1.11E-13,1.40E-14,270.7792638,1.687497399,3.09E-13,1.636178151,616 in slurry
00:37:48,0.013210431,2.40E-14,3.11E-15,8.82E-14,7.09E-15,386.5364508,4.700127485,2.02E-13,1.702933606,616 in slurry
00:37:49,0.00970879,1.48E-14,5.77E-15,2.31E-13,1.23E-14,322.0536355,2.815440974,5.83E-13,2.347526207,616 in slurry
00:37:50,0.007964245,2.74E-13,1.87E-12,1.44E-12,1.73E-12,14.08797601,7.316137262,9.54E-12,7.394519647,616 in slurry
00:37:51,0.006653231,1.36E-14,3.11E-15,4.79E-14,7.99E-15,251.4191501,50.11557961,2.45E-13,1.695708585,616 in slurry
00:37:52,0.004301253,1.56E-14,4.40E-15,8.71E-14,2.04E-15,312.5568837,2.295046067,3.76E-13,1.639246719,616 in slurry
00:37:53,0.002561007,7.28E-15,1.44E-15,5.57E-14,2.52E-14,374.3864363,5.946147223,1.70E-13,1.878057119,616 in slurry
00:37:54,0.001308337,7.14E-15,4.91E-15,1.79E-14,1.56E-14,429.3030088,83.98237006,9.55E-14,3.897821598,616 in slurry
00:37:55,0.001278306,1.35E-14,4.16E-15,3.67E-14,7.22E-15,462.2942131,115.9271172,1.02E-13,4.304147668,616 in slurry
00:37:56,0.001760395,1.03E-13,1.28E-13,3.31E-13,1.34E-13,258.8143065,3.251142677,1.09E-12,3.04949684,616 in slurry
00:37:57,0.000888417,3.18E-14,2.42E-14,6.24E-14,2.02E-14,367.9475495,9.269264452,2.48E-13,4.860716199,616 in slurry
00:37:58,0.002194296,5.81E-15,1.65E-15,2.36E-13,1.76E-14,152.5741447,1.688829516,8.15E-13,1.633444335,616 in slurry
00:37:59,0.004838632,7.63E-15,4.96E-15,2.79E-13,7.12E-15,201.30302,1.706501561,1.01E-12,1.632142357,616 in slurry
00:38:00,0.005182874,1.70E-14,4.36E-15,5.15E-14,1.29E-14,394.7565578,58.1238088,2.18E-13,3.692480417,616 in slurry
00:38:01,0.003494189,8.93E-15,2.64E-15,7.00E-14,1.45E-14,335.1437522,1.688545415,2.70E-13,1.618380598,616 in slurry
00:38:02,0.007879356,9.18E-14,1.54E-13,8.85E-13,1.06E-13,50.43101869,1.999589761,2.25E-12,1.920230874,616 in slurry
00:38:03,0.008583595,2.74E-14,2.42E-14,1.34E-13,4.05E-14,359.8329546,8.658199972,4.05E-13,3.641783543,616 in slurry
00:38:04,0.009363316,1.38E-14,7.29E-15,2.25E-13,7.07E-15,298.0369547,2.189671869,5.05E-13,1.740618045,616 in slurry
00:38:05,0.008890066,1.35E-14,2.80E-15,2.35E-13,1.34E-14,367.0602504,3.49788079,4.41E-13,2.435438156,616 in slurry
00:38:06,0.005857719,1.86E-14,1.06E-14,1.01E-13,7.23E-15,342.8141516,1.950807284,4.23E-13,1.717196414,616 in slurry
00:38:07,0.005096674,1.59E-14,2.77E-15,1.59E-13,8.95E-15,322.7224538,50.04572345,2.39E-13,2.644436388,616 in slurry
00:38:08,0.009515869,8.08E-14,2.48E-13,1.62E-13,1.80E-13,51.68099357,50.26438251,9.75E-13,5.954560725,616 in slurry
00:38:09,0.009540687,3.32E-14,1.30E-14,3.19E-13,1.89E-14,139.2032682,49.07890805,8.94E-13,1.747256802,616 in slurry
00:38:10,0.01121052,1.11E-14,3.29E-15,3.27E-14,6.09E-15,142.6997858,50.3269458,1.52E-13,1.613602722,616 in slurry
00:38:11,0.011849769,7.36E-15,1.94E-15,2.90E-13,6.67E-15,228.5658814,49.65198284,8.90E-13,1.805882556,616 in slurry
00:38:12,0.015584178,6.04E-15,5.01E-15,4.87E-14,1.87E-14,286.5711731,1.862328998,1.86E-13,1.663933538,616 in slurry
00:38:13,0.016819487,9.73E-15,2.60E-15,1.30E-13,1.02E-14,283.1551598,1.698462248,5.35E-13,1.57236344,616 in slurry
00:38:14,0.017640187,8.39E-14,1.66E-13,2.83E-13,8.21E-14,206.3064066,10.63890365,1.31E-12,3.73157401,616 in slurry
00:38:15,0.016950291,3.65E-14,1.41E-14,3.02E-13,3.01E-14,203.567895,1.858994403,6.24E-13,1.850076471,616 in slurry
00:38:16,0.013579668,2.25E-14,2.21E-15,7.47E-14,7.91E-15,300.4047589,49.97042183,1.59E-13,1.7787933,616 in slurry
00:38:17,0.013267615,8.24E-15,1.80E-15,1.78E-13,8.64E-15,325.5359148,2.701698027,4.17E-13,1.888381478,616 in slurry
00:38:18,0.014891438,1.07E-14,2.34E-15,7.69E-14,5.84E-15,352.8047776,1.656630043,4.83E-13,1.618156629,616 in slurry
00:38:19,0.075463545,1.28E-14,1.06E-14,1.80E-10,5.28E-13,2.426908972,1.325109132,6.97E-10,1.523758483,616 in slurry
00:38:20,0.127702935,2.07E-13,5.59E-13,1.26E-10,5.41E-13,2.622169721,1.51740742,7.18E-10,1.550704534,616 in slurry
00:38:21,0.048462717,1.65E-14,7.62E-15,2.96E-11,6.62E-14,2.394808092,1.47891084,1.17E-10,1.507934879,616 in slurry
00:38:22,0.015450315,2.10E-14,1.18E-14,4.92E-14,7.74E-15,218.1305847,1.494553419,1.06E-12,1.597966343,616 in slurry
00:38:23,0.009480633,1.09E-14,4.23E-15,2.77E-13,2.37E-14,277.0015529,1.934109311,5.77E-13,1.779196093,616 in slurry
00:38:24,0.004559828,1.21E-14,3.08E-15,1.02E-13,1.85E-14,193.7466073,1.618506438,3.10E-13,1.544239936,616 in slurry
00:38:25,0.003845719,1.29E-14,7.42E-15,2.57E-13,9.47E-15,50.8322497,1.570741859,9.06E-13,1.550784456,616 in slurry
00:38:26,0.008132776,3.43E-14,2.29E-14,1.39E-13,6.73E-14,314.9167854,2.229245009,4.78E-13,1.784521935,616 in slurry
00:38:27,0.011614893,7.70E-14,4.25E-14,2.11E-13,9.33E-14,277.3559871,2.795334905,5.23E-13,2.511611834,616 in slurry
00:38:28,0.015280886,9.32E-15,6.10E-15,1.40E-13,3.20E-15,231.3134949,1.464227467,4.25E-13,1.53617342,616 in slurry
00:38:29,0.020278659,7.69E-15,4.13E-15,6.01E-14,5.91E-15,234.4554173,1.31102975,1.92E-13,1.505273031,616 in slurry
00:38:30,0.020205161,2.02E-14,5.73E-15,7.73E-13,2.90E-14,283.8477178,2.683645014,1.50E-12,2.540585023,616 in slurry
00:38:31,0.01945215,9.69E-15,1.56E-15,2.86E-14,6.00E-15,380.5147802,18.12506301,1.26E-13,1.73151974,616 in slurry
00:38:32,0.022285895,1.68E-13,8.97E-13,6.21E-13,3.90E-13,109.2394362,9.073796322,3.08E-12,8.903651602,616 in slurry
00:38:33,0.024743075,1.36E-14,1.01E-14,5.45E-14,1.15E-14,268.7384941,1.451621483,1.58E-13,1.563201383,616 in slurry
00:38:34,0.026531375,1.20E-14,9.15E-15,2.06E-13,6.53E-15,242.4289057,1.479409448,3.49E-13,1.621530577,616 in slurry
00:38:35,0.028442174,1.25E-14,2.47E-15,4.68E-14,1.61E-15,376.8991073,1.885649077,1.97E-13,1.629602564,616 in slurry
00:38:36,0.029100656,5.89E-15,5.70E-15,4.66E-14,9.43E-15,401.9206087,8.642222336,1.46E-13,2.528153112,616 in slurry
00:38:37,0.031213947,1.24E-14,2.22E-15,2.96E-14,4.46E-15,314.2912147,1.091514259,6.88E-14,1.596828687,616 in slurry
00:38:38,0.03190112,3.34E-13,1.30E-12,3.36E-13,8.68E-13,25.47226035,7.886064518,4.59E-12,8.279549831,616 in slurry
00:38:39,0.033195836,1.07E-14,2.74E-15,2.73E-14,1.52E-15,322.1983299,1.357058732,1.12E-13,1.507305876,616 in slurry
00:38:40,0.033140798,9.70E-15,4.93E-15,2.76E-13,5.60E-15,351.1135762,2.657014776,1.23E-12,2.069056888,616 in slurry
00:38:41,0.032250395,1.41E-14,6.67E-15,2.22E-13,2.06E-14,115.7596565,1.398052277,7.49E-13,1.557629813,616 in slurry
00:38:42,0.032635209,1.63E-14,3.59E-15,1.34E-14,6.09E-15,199.4350662,1.530889279,1.39E-13,1.515589105,616 in slurry
00:38:43,0.032705556,9.15E-15,7.30E-15,2.14E-13,1.24E-14,332.6766853,2.513062766,8.13E-13,2.263031626,616 in slurry
00:38:44,0.033362476,2.55E-13,8.90E-13,3.65E-13,7.24E-13,33.64491155,7.776950822,3.72E-12,7.830350369,616 in slurry
00:38:45,0.033042818,1.39E-14,3.65E-15,6.75E-14,8.10E-15,298.3057739,1.476831836,1.58E-13,1.663413683,616 in slurry
00:38:46,0.033321335,6.75E-15,5.91E-15,2.63E-14,2.25E-15,51.71259851,50.31325805,7.68E-14,1.50861867,616 in slurry
00:38:47,0.032454736,1.39E-14,6.59E-16,1.30E-13,3.53E-15,192.7759555,50.2720553,4.05E-13,2.188838488,616 in slurry
00:38:48,0.0322248,8.30E-15,2.78E-15,1.30E-14,6.88E-15,361.7739816,50.33410949,1.71E-13,1.92238727,616 in slurry
00:38:49,0.033687437,8.98E-15,3.32E-15,2.56E-13,8.76E-15,350.035049,25.47383321,9.76E-13,2.392098774,616 in slurry
00:38:50,0.033464351,1.51E-13,6.65E-13,5.04E-13,2.55E-12,51.4214752,6.577921127,6.60E-12,6.241944656,616 in slurry
00:38:51,0.037331685,1.29E-14,6.24E-15,6.38E-14,3.39E-15,51.75312087,1.564490026,1.55E-13,1.515194457,616 in slurry
00:38:52,0.044542605,1.17E-14,8.29E-16,4.25E-14,6.65E-15,206.4159992,1.27577903,9.75E-14,1.517389583,616 in slurry
00:38:53,0.045557338,9.47E-15,1.83E-15,2.95E-13,1.14E-14,274.464788,2.753632618,8.66E-13,1.989995525,616 in slurry
00:38:54,0.048781965,8.81E-15,1.94E-15,1.97E-13,2.18E-14,131.240817,1.552656676,3.31E-13,1.633817796,616 in slurry
00:38:55,0.050660114,9.61E-15,6.29E-15,3.15E-13,2.44E-14,87.4182657,1.236648549,6.01E-13,1.677942336,616 in slurry
00:38:56,0.051844398,1.14E-13,5.77E-13,6.39E-13,9.18E-13,11.76731075,1.89966028,4.01E-12,3.776624031,616 in slurry
00:38:57,0.05280855,1.19E-14,8.40E-15,1.80E-13,4.90E-15,119.4601815,1.237216931,4.07E-13,1.612554399,616 in slurry
00:38:58,0.055190044,1.09E-14,1.27E-14,2.30E-13,2.16E-14,27.40067533,1.138129814,6.25E-13,1.541637716,616 in slurry
00:38:59,0.055704826,1.06E-14,3.16E-15,1.75E-13,5.83E-15,51.74673428,1.509656511,3.50E-13,1.535674012,616 in slurry
00:39:00,0.055718926,7.80E-15,9.14E-15,4.57E-14,1.73E-14,57.53824665,49.86796639,2.20E-13,1.579679286,616 in slurry
00:39:01,0.054691208,4.61E-14,4.56E-14,6.36E-13,5.09E-14,209.3769256,2.57120619,1.36E-12,2.482684752,616 in slurry
00:39:02,0.054142129,9.82E-14,1.44E-13,1.62E-13,4.98E-14,63.13806467,1.281299303,6.79E-13,1.715693591,616 in slurry
00:39:03,0.050735506,1.36E-14,4.28E-15,8.32E-14,4.47E-15,50.96272798,1.23684982,3.30E-13,1.509524476,616 in slurry
00:39:04,0.047050166,9.03E-15,8.47E-15,9.01E-14,1.30E-14,178.8337842,1.126692637,1.85E-13,1.601109436,616 in slurry
00:39:05,0.043708831,1.56E-14,2.03E-15,2.18E-13,6.53E-15,230.9477362,1.554501017,5.67E-13,1.651399224,616 in slurry
00:39:06,0.040831475,9.59E-15,2.52E-15,1.68E-13,6.56E-15,316.578928,1.79689609,4.53E-13,1.891144656,616 in slurry
00:39:07,0.036307911,1.23E-14,5.98E-15,2.49E-13,6.23E-15,10.62443378,1.506829747,6.04E-13,1.558783365,616 in slurry
00:39:08,0.028047106,8.52E-14,3.95E-13,1.95E-13,5.37E-13,76.18895224,5.28707166,1.90E-12,5.108483264,616 in slurry
00:39:09,0.024989189,1.93E-14,4.31E-15,1.12E-13,1.03E-14,189.0691111,1.422735991,4.01E-13,1.561331551,616 in slurry
00:39:10,0.021931414,1.11E-14,5.08E-15,2.40E-13,6.15E-15,385.5344706,11.12600567,5.05E-13,2.597347622,616 in slurry
00:39:11,0.017237186,2.29E-14,1.72E-14,4.59E-14,5.07E-15,300.7644725,1.620114793,1.39E-13,1.524331876,616 in slurry
00:39:12,0.010350786,7.21E-15,3.87E-15,3.80E-14,1.28E-14,341.5935613,1.873766956,1.37E-13,1.599290997,616 in slurry
00:39:13,0.005945664,3.46E-14,2.15E-14,3.29E-13,9.75E-14,262.0195279,2.280881189,1.12E-12,2.184933566,616 in slurry
00:39:14,0.006568414,9.59E-14,1.08E-13,1.45E-13,4.73E-14,304.6401582,7.262204069,8.90E-13,3.359929675,616 in slurry
00:39:15,0.007108286,1.65E-14,8.75E-15,1.08E-13,2.34E-14,357.8405925,3.885214923,2.03E-13,2.728261761,616 in slurry
00:39:16,0.003861582,1.06E-14,4.86E-15,2.09E-13,7.36E-15,285.447408,1.758667771,2.40E-13,1.609830017,616 in slurry
00:39:17,0.002881129,1.20E-14,3.18E-15,3.43E-13,1.01E-14,177.2238752,50.09483239,5.38E-13,1.902255153,616 in slurry
00:39:18,0.006095619,1.08E-14,2.65E-15,2.79E-13,9.68E-15,157.0883769,1.914151984,7.28E-13,1.650243435,616 in slurry
00:39:19,0.005818582,1.15E-13,7.80E-13,7.97E-13,1.20E-12,51.28249274,7.556947083,4.38E-12,6.75446484,616 in slurry
00:39:20,0.005432144,6.86E-14,2.37E-14,2.60E-13,3.32E-14,212.6596792,1.845722222,8.60E-13,1.729944544,616 in slurry
00:39:21,0.004572894,2.04E-14,8.79E-15,7.77E-14,8.84E-15,305.2044516,1.749050729,3.90E-13,1.570955822,616 in slurry
00:39:22,0.003310283,1.02E-14,7.29E-15,7.38E-14,6.71E-15,308.5076841,1.741671893,3.48E-13,1.606546499,616 in slurry
00:39:23,0.004670253,8.96E-15,4.42E-15,5.40E-13,9.42E-15,199.0193079,1.664735927,1.36E-12,1.703711527,616 in slurry
00:39:24,0.009432029,1.03E-14,2.29E-15,3.86E-13,3.53E-14,133.2751642,1.554292958,9.61E-13,1.705430992,616 in slurry
00:39:25,0.008100142,9.54E-14,1.69E-12,1.24E-12,1.49E-12,12.70905129,7.115746312,7.84E-12,7.114481147,616 in slurry
00:39:26,0.012039677,9.53E-15,5.70E-15,3.11E-13,9.98E-15,407.6197246,3.784860493,6.71E-13,2.685626555,616 in slurry
00:39:27,0.011480154,1.15E-14,2.16E-15,8.92E-14,3.92E-15,363.4617532,2.610871167,2.59E-13,1.827554453,616 in slurry
00:39:28,0.013776648,8.40E-15,7.46E-15,4.81E-14,5.03E-15,365.5725602,1.912919439,1.12E-13,1.58562043,616 in slurry
00:39:29,0.016402485,1.85E-14,4.20E-15,1.51E-13,7.95E-15,269.6159274,1.513679723,5.29E-13,1.636930899,616 in slurry
00:39:30,0.012876238,1.95E-14,1.75E-14,1.26E-13,4.17E-14,340.2628257,4.018358541,5.39E-13,2.72441553,616 in slurry
00:39:31,0.013349793,8.38E-14,2.14E-13,2.91E-13,2.16E-13,242.6900705,3.779175005,1.16E-12,2.616998314,616 in slurry
00:39:32,0.01510069,1.52E-14,3.87E-15,2.17E-13,8.47E-15,245.1904155,1.777252711,6.29E-13,1.625098377,616 in slurry
00:39:33,0.016156926,2.37E-14,4.10E-15,1.30E-13,5.49E-15,204.6223565,1.741089831,3.61E-13,1.570373457,616 in slurry
00:39:34,0.021800565,8.05E-15,2.35E-15,1.41E-13,1.54E-14,52.50771384,49.8331009,3.23E-13,1.576597386,616 in slurry
00:39:35,0.023974741,7.23E-15,3.72E-15,5.90E-14,1.09E-14,332.113218,50.47039497,2.66E-13,1.79007626,616 in slurry
00:39:36,0.02578075,1.77E-14,2.24E-15,1.94E-13,1.97E-14,214.1960382,1.915067502,3.51E-13,1.734804901,616 in slurry
00:39:37,0.025395266,1.51E-14,1.49E-14,6.81E-14,5.15E-14,359.4067809,5.807775344,2.11E-13,3.906546688,616 in slurry
00:39:38,0.024022853,1.85E-14,4.57E-15,8.38E-13,2.58E-14,62.74685835,1.781170233,1.76E-12,1.782799137,616 in slurry
00:39:39,0.021582756,1.41E-14,3.89E-15,2.04E-14,8.62E-15,398.2665575,25.4834957,7.12E-14,1.904961449,616 in slurry
00:39:40,0.023796506,1.40E-14,7.46E-15,3.63E-14,1.68E-14,300.1709303,1.635848206,1.26E-13,1.591262422,616 in slurry
00:39:41,0.029440547,9.24E-15,2.26E-15,4.10E-14,2.65E-15,151.3588511,1.259696781,2.63E-13,1.493652323,616 in slurry
00:39:42,0.032325352,2.15E-13,3.77E-13,4.56E-13,1.23E-12,22.43224894,5.276415862,4.23E-12,5.228259654,616 in slurry
00:39:43,0.035657639,1.24E-14,4.80E-15,1.33E-14,2.36E-14,314.5607804,1.141238456,7.92E-14,1.594162438,616 in slurry
00:39:44,0.036392957,1.38E-14,4.32E-15,7.90E-14,4.04E-15,232.3019608,1.211475865,3.96E-13,1.534639774,616 in slurry
00:39:45,0.034298572,1.31E-14,3.69E-15,5.61E-14,5.31E-15,376.7585212,2.588224521,3.50E-13,1.780237557,616 in slurry
00:39:46,0.035141338,1.19E-14,4.41E-15,1.51E-13,4.93E-15,165.762517,1.071785046,3.18E-13,1.545970163,616 in slurry
00:39:47,0.033768927,1.30E-14,1.96E-15,3.26E-14,1.01E-14,354.4851029,1.867038389,9.13E-14,1.864249854,616 in slurry
00:39:48,0.035040354,1.35E-14,4.47E-15,1.33E-13,1.91E-14,51.69087335,19.08718373,5.10E-13,1.534097662,616 in slurry
00:39:49,0.033044961,1.14E-14,4.09E-15,1.06E-12,3.97E-14,49.49351334,1.274180214,3.37E-12,1.538582714,616 in slurry
00:39:50,0.025460379,2.11E-14,4.27E-15,2.05E-13,6.15E-15,322.2632995,50.11459517,2.24E-13,2.309697679,616 in slurry
00:39:51,0.031111036,9.34E-15,2.49E-15,2.32E-13,1.12E-14,106.8221626,1.528049432,3.15E-13,1.574928989,616 in slurry
00:39:52,0.036173775,6.47E-15,2.99E-15,1.24E-13,1.50E-14,280.0486394,1.250120016,1.88E-13,1.707965778,616 in slurry
00:39:53,0.034507784,1.08E-13,6.00E-13,2.98E-13,4.62E-13,121.2923913,7.975644103,2.16E-12,8.13620426,616 in slurry
00:39:54,0.036327813,3.70E-14,2.65E-14,2.61E-13,3.20E-14,47.49016886,1.225849521,1.28E-12,1.540503978,616 in slurry
00:39:55,0.033618992,1.90E-14,3.00E-15,1.95E-13,9.48E-15,170.2708849,1.45231253,3.60E-13,1.650692348,616 in slurry
00:39:56,0.030937232,8.27E-15,1.60E-15,1.57E-13,8.36E-15,319.9598202,1.808857411,2.67E-13,1.901397927,616 in slurry
00:39:57,0.028520234,1.20E-14,4.51E-15,9.49E-14,1.59E-14,395.2257426,5.640316548,1.86E-13,3.295317708,616 in slurry
00:39:58,0.027328331,1.77E-14,1.80E-15,5.33E-13,9.48E-15,125.0101678,1.464977478,1.42E-12,1.580129087,616 in slurry
00:39:59,0.02566136,7.88E-15,7.60E-15,2.03E-13,6.55E-14,275.129565,49.17674457,6.45E-13,2.759549787,616 in slurry
00:40:00,0.023733073,1.29E-14,1.15E-15,2.43E-13,1.53E-14,252.029621,1.795677606,6.39E-13,1.642269221,616 in slurry
00:40:01,0.022181604,2.32E-14,4.32E-15,7.33E-14,1.32E-14,297.1715936,1.576707577,1.82E-13,1.720595039,616 in slurry
00:40:02,0.0171082,8.16E-15,1.82E-14,7.26E-12,2.73E-13,3.365043022,1.741856224,2.01E-11,1.731165181,616 in slurry
00:40:03,0.020534379,8.31E-15,1.00E-14,7.14E-13,2.60E-14,51.45511675,2.29142105,1.58E-12,1.600814954,616 in slurry
00:40:04,0.022608067,2.08E-14,8.02E-15,6.74E-14,1.04E-14,250.3318046,50.36389473,2.61E-13,2.988171835,616 in slurry
00:40:05,0.022150006,8.79E-14,1.77E-13,2.82E-13,2.18E-13,135.4181599,8.04124562,1.22E-12,4.293298734,616 in slurry
00:40:06,0.019524777,1.41E-14,2.11E-15,4.78E-14,9.67E-15,286.3561037,49.94517937,2.04E-13,1.703556713,616 in slurry
00:40:07,0.016386459,1.90E-14,3.95E-15,2.65E-14,2.46E-15,366.8409337,51.08175963,2.11E-13,1.90837436,616 in slurry
00:40:08,0.01523597,1.08E-14,3.71E-15,8.68E-14,1.21E-14,175.054694,50.11459838,4.20E-13,1.61511707,616 in slurry
00:40:09,0.018558129,1.34E-14,1.40E-15,8.54E-14,6.77E-15,155.2232033,1.875925634,2.21E-13,1.530052248,616 in slurry
00:40:10,0.021021172,1.56E-14,8.15E-15,1.04E-13,1.49E-14,236.5045725,1.845792317,5.95E-13,1.594112197,616 in slurry
00:40:11,0.022988582,6.04E-15,3.21E-15,2.78E-13,1.43E-14,264.8090291,1.952388389,1.13E-12,1.795587613,616 in slurry
