 ,Raw EEG1,Beta 13-32Hz,Alpha 8-13Hz,Delta 1-4Hz,Theta 4-8Hz,Raw EEG1,Raw EEG1,All 0.5-32Hz,Raw EEG1,Raw EEG1
Time,RMS,Power,Power,Power,Power,SEF,Median Power Frequency,Power,Median Power Frequency,Cmt Text
 ,mV, , , , ,Hz (95%),Hz, ,Hz, 
00:00:49,0.119699904,2.93E-13,4.51E-13,3.04E-11,4.45E-12,51.62673124,50.32622889,5.46E-11,50.32622889,13:42:00
00:00:50,0.095919514,2.01E-13,7.07E-13,1.73E-11,2.63E-12,50.7299125,2.794471236,2.96E-11,2.794471236,13:42:00
00:00:51,0.081967256,5.35E-13,6.03E-13,3.51E-11,4.28E-12,51.01156323,3.308476957,5.28E-11,3.308476957,13:42:00
00:00:52,0.078512203,6.78E-14,4.19E-13,3.80E-11,6.38E-12,50.92336209,3.008541885,6.12E-11,3.008541885,13:42:00
00:00:53,0.064345633,3.22E-13,8.58E-13,4.24E-11,7.67E-12,50.26527257,3.545055352,7.59E-11,3.545055352,13:42:00
00:00:54,0.066326823,2.10E-13,2.33E-13,2.41E-11,3.76E-12,51.57785333,49.93807608,3.69E-11,49.93807608,13:42:00
00:00:55,0.064996989,3.36E-13,5.94E-13,2.34E-11,3.17E-12,51.68325517,50.10583617,4.35E-11,50.10583617,13:42:00
00:00:56,0.061525528,5.47E-13,5.42E-13,5.82E-11,6.35E-12,50.91421438,2.970990728,8.51E-11,2.970990728,13:42:00
00:00:57,0.054568021,3.19E-13,4.50E-13,2.06E-11,5.18E-12,51.50384848,4.7957578,3.54E-11,4.7957578,13:42:00
00:00:58,0.059996172,3.10E-13,7.95E-13,4.08E-11,1.04E-11,50.58421542,3.539628823,8.31E-11,3.539628823,13:42:00
00:00:59,0.056080547,2.78E-13,8.80E-13,2.49E-11,5.42E-12,51.34959262,5.22270547,3.63E-11,5.22270547,13:42:00
00:01:00,0.063490316,1.90E-13,1.17E-12,8.01E-11,4.06E-12,50.66033894,2.331867046,7.81E-11,2.331867046,13:42:00
00:01:01,0.048295312,3.41E-13,8.74E-13,4.69E-11,4.12E-12,51.03351226,3.391488567,6.07E-11,3.391488567,13:42:00
00:01:02,0.058974066,3.67E-13,9.37E-13,3.27E-11,6.26E-12,51.28265735,3.690297897,5.68E-11,3.690297897,13:42:00
00:01:03,0.05479911,4.35E-13,1.08E-12,5.01E-11,4.18E-12,51.18599203,3.447092514,6.60E-11,3.447092514,13:42:00
00:01:04,0.062327842,3.79E-13,7.41E-13,2.25E-11,9.28E-12,51.31669437,4.551228578,5.96E-11,4.551228578,13:42:00
00:01:05,0.070688428,1.91E-13,8.39E-13,4.32E-11,9.90E-12,51.22240434,4.090004407,8.01E-11,4.090004407,13:42:00
00:01:06,0.065336499,1.84E-13,6.73E-13,6.88E-11,5.91E-12,51.01117632,2.599943642,6.25E-11,2.599943642,13:42:00
00:01:07,0.052112271,1.46E-13,8.77E-13,2.42E-11,5.44E-12,51.25953202,3.887170914,4.76E-11,3.887170914,13:42:00
00:01:08,0.048182111,1.23E-12,1.07E-12,1.41E-11,4.26E-12,51.36586828,4.715903585,3.52E-11,4.715903585,13:42:00
00:01:09,0.043201834,3.10E-13,6.45E-13,3.35E-11,1.05E-11,51.14695141,3.922897173,7.40E-11,3.922897173,13:42:00
00:01:10,0.037372174,2.49E-13,1.16E-12,7.66E-11,5.62E-12,50.56534388,3.008198482,9.58E-11,3.008198482,13:42:00
00:01:11,0.042860041,2.58E-13,8.76E-13,3.53E-11,5.28E-12,51.3752815,3.594557857,5.97E-11,3.594557857,13:42:00
00:01:12,0.054370176,2.93E-13,8.34E-13,4.26E-11,1.02E-11,50.64629288,3.532543075,7.59E-11,3.532543075,13:42:00
00:01:13,0.052972437,2.26E-13,1.07E-12,4.63E-11,7.66E-12,50.82156576,3.555612587,8.70E-11,3.555612587,13:42:00
00:01:14,0.048891491,8.94E-13,2.20E-12,2.06E-11,5.26E-12,51.2325821,3.815489094,5.07E-11,3.815489094,13:42:00
00:01:15,0.044090936,4.80E-13,9.03E-13,1.75E-11,5.70E-12,51.57892373,50.13954039,4.12E-11,50.13954039,13:42:00
00:01:16,0.041872298,4.94E-13,8.22E-13,3.02E-11,8.03E-12,51.5281398,49.04273413,7.10E-11,49.04273413,13:42:00
00:01:17,0.047316171,5.32E-13,6.44E-13,2.80E-11,7.19E-12,51.48937637,7.165134361,5.68E-11,7.165134361,13:42:00
00:01:18,0.043863862,2.98E-13,8.77E-13,2.94E-11,9.80E-12,51.36343557,4.494630465,6.83E-11,4.494630465,13:42:00
00:01:19,0.051412809,4.16E-13,8.75E-13,1.88E-11,4.62E-12,51.47214904,4.854316281,3.38E-11,4.854316281,13:42:00
00:01:20,0.077439122,2.73E-13,1.49E-12,4.41E-11,5.51E-12,51.15400253,3.172352013,4.27E-11,3.172352013,13:42:00
00:01:21,0.065180246,6.43E-13,9.39E-13,2.06E-11,1.91E-12,51.52682793,33.98229663,1.51E-11,33.98229663,13:42:00
00:01:22,0.056266847,2.96E-13,8.70E-13,1.64E-11,3.64E-12,51.36458082,4.325887026,3.31E-11,4.325887026,13:42:00
00:01:23,0.06199388,4.55E-13,1.38E-12,2.06E-11,7.14E-12,51.27538284,4.202684882,5.21E-11,4.202684882,13:42:00
00:01:24,0.055354008,3.36E-13,8.56E-13,3.98E-11,3.93E-12,51.26581737,3.03517097,4.60E-11,3.03517097,13:42:00
00:01:25,0.045290332,5.97E-13,1.21E-12,3.16E-11,5.67E-12,51.27596267,3.65931782,5.24E-11,3.65931782,13:42:00
00:01:26,0.038014863,2.31E-13,5.65E-13,1.09E-11,5.79E-12,51.47802024,7.372001122,2.95E-11,7.372001122,13:42:00
00:01:27,0.040666682,3.39E-13,1.27E-12,3.53E-11,3.83E-12,51.22356922,3.478580276,5.45E-11,3.478580276,13:42:00
00:01:28,0.046457284,2.63E-13,8.15E-13,2.18E-11,3.74E-12,51.16783023,3.686056702,3.65E-11,3.686056702,13:42:00
00:01:29,0.045668277,4.15E-13,1.29E-12,3.13E-11,7.15E-12,51.22732715,3.745008058,5.79E-11,3.745008058,13:42:00
00:01:30,0.045086856,7.93E-13,8.55E-13,1.12E-11,3.84E-12,51.38039271,4.876995633,2.82E-11,4.876995633,13:42:00
00:01:31,0.044416581,1.24E-12,1.40E-12,2.49E-11,2.97E-12,50.90664042,2.851950592,3.53E-11,2.851950592,13:42:00
00:01:32,0.039100423,5.29E-13,8.97E-13,1.78E-11,4.07E-12,51.28749348,3.873165625,3.71E-11,3.873165625,13:42:00
00:01:33,0.039936641,1.82E-12,1.73E-12,2.20E-11,9.00E-12,51.72454337,50.45836534,5.99E-11,50.45836534,13:42:00
00:01:34,0.030141482,1.69E-13,1.07E-12,1.69E-11,2.77E-12,51.60836039,50.28882287,2.93E-11,50.28882287,13:42:00
00:01:35,0.039035114,4.11E-13,7.61E-13,1.93E-11,6.79E-12,51.60116939,50.35290738,3.60E-11,50.35290738,13:42:00
00:01:36,0.032457879,7.49E-13,9.01E-13,1.41E-11,3.90E-12,51.56239871,50.15564914,3.34E-11,50.15564914,13:42:00
00:01:37,0.032851439,7.36E-13,7.58E-13,4.74E-11,7.65E-12,51.38200214,4.097778886,8.41E-11,4.097778886,13:42:00
00:01:38,0.033511723,8.20E-13,1.12E-12,2.69E-11,8.17E-12,50.90944346,4.043894378,5.31E-11,4.043894378,13:42:00
00:01:39,0.043740788,1.00E-12,5.72E-13,4.69E-11,6.28E-12,50.63954542,2.810309886,6.28E-11,2.810309886,13:42:00
00:01:40,0.035217924,7.73E-13,1.25E-12,1.38E-11,4.53E-12,51.12987597,4.228419203,3.82E-11,4.228419203,13:42:00
00:01:41,0.031054443,9.61E-13,6.57E-13,3.45E-11,1.50E-12,51.19612496,1.894141699,4.68E-11,1.894141699,13:42:00
00:01:42,0.029820878,4.42E-13,1.08E-12,1.38E-11,7.40E-12,15.9001067,4.342847023,3.28E-11,4.342847023,13:42:00
00:01:43,0.040655578,1.29E-12,1.88E-12,9.50E-11,7.48E-12,11.77160913,1.73204181,1.08E-10,1.73204181,13:42:00
00:01:44,0.028443665,4.32E-13,8.68E-13,9.02E-12,3.50E-12,51.47751671,4.319198913,2.46E-11,4.319198913,13:42:00
00:01:45,0.029191885,3.13E-13,2.71E-13,4.55E-11,4.49E-12,51.13583774,2.765308115,5.51E-11,2.765308115,13:42:00
00:01:46,0.021847395,5.31E-13,8.92E-13,2.31E-11,7.44E-12,51.28263841,4.497600757,4.68E-11,4.497600757,13:42:00
00:01:47,0.02535224,2.48E-13,4.05E-13,5.30E-11,2.70E-12,51.08634137,1.928000031,5.90E-11,1.928000031,13:42:00
00:01:48,0.021494224,2.75E-13,4.16E-13,2.08E-11,3.66E-12,51.30168813,3.858068514,3.94E-11,3.858068514,13:42:00
00:01:49,0.025303769,5.45E-13,1.73E-12,1.43E-10,5.08E-12,50.28057136,1.904216169,1.58E-10,1.904216169,13:42:00
00:01:50,0.022035219,4.31E-13,4.60E-13,1.52E-11,4.67E-12,51.25089995,4.176597595,3.73E-11,4.176597595,13:42:00
00:01:51,0.02805984,6.72E-13,1.13E-12,9.39E-11,4.41E-12,50.46459635,1.821380536,9.38E-11,1.821380536,13:42:00
00:01:52,0.017185299,1.62E-13,6.85E-13,1.43E-11,4.83E-12,51.23339044,4.355290978,3.99E-11,4.355290978,13:42:00
00:01:53,0.025563,9.56E-13,6.47E-13,5.38E-11,5.74E-12,50.69388846,3.126913148,7.47E-11,3.126913148,13:42:00
00:01:54,0.016200822,6.02E-13,1.00E-12,1.61E-11,5.33E-12,51.15151084,4.35906975,3.86E-11,4.35906975,13:42:00
00:01:55,0.021162062,5.38E-13,6.99E-13,4.75E-11,6.95E-12,50.99014003,3.565697158,7.77E-11,3.565697158,13:42:00
00:01:56,0.010771763,3.96E-13,4.91E-13,2.18E-11,3.23E-12,51.28181603,3.813872369,4.01E-11,3.813872369,13:42:00
00:01:57,0.015389935,3.57E-13,1.23E-12,7.66E-11,5.55E-12,50.60143351,1.921363825,9.61E-11,1.921363825,13:42:00
00:01:58,0.011230699,3.61E-13,4.38E-13,2.59E-11,3.03E-12,51.22160943,3.803913082,3.17E-11,3.803913082,13:42:00
00:01:59,0.017079871,9.73E-13,1.30E-12,1.22E-10,6.24E-12,50.26926497,1.747859728,1.33E-10,1.747859728,13:42:00
00:02:00,0.007072966,6.38E-13,1.05E-12,5.83E-12,4.01E-12,51.36459391,6.865057902,2.21E-11,6.865057902,13:42:00
00:02:01,0.010427925,6.85E-13,1.15E-12,6.94E-11,3.45E-12,50.40746847,2.659384128,1.08E-10,2.659384128,13:42:00
00:02:02,0.013467666,2.49E-13,1.10E-12,4.69E-11,6.56E-12,50.58879043,3.111621323,5.22E-11,3.111621323,13:42:00
00:02:03,0.021824368,1.31E-12,1.10E-12,8.89E-11,6.61E-12,50.30687741,2.410995661,1.25E-10,2.410995661,13:42:00
00:02:04,0.012746742,3.57E-13,5.29E-13,2.71E-11,5.11E-12,50.81825295,3.572041943,5.50E-11,3.572041943,13:42:00
00:02:05,0.022559833,1.14E-12,1.81E-12,5.47E-11,8.72E-12,51.39404667,4.004766082,8.64E-11,4.004766082,13:42:00
00:02:06,0.016873538,4.06E-13,6.03E-13,1.50E-11,4.89E-12,50.9892534,4.147188992,3.63E-11,4.147188992,13:42:00
00:02:07,0.024778257,7.40E-13,9.99E-13,1.46E-11,4.54E-12,51.19595902,4.080808202,3.97E-11,4.080808202,13:42:00
00:02:08,0.01182773,3.74E-13,6.68E-13,2.74E-11,5.57E-12,51.03433619,3.685454351,5.99E-11,3.685454351,13:42:00
