 ,Raw EEG2,Beta 13-32Hz,Alpha 8-13Hz,Delta 1-4Hz,Theta 4-8Hz,Raw EEG2,Raw EEG2,All 0.5-32Hz,Raw EEG2,Raw EEG2
Time,RMS,Power,Power,Power,Power,SEF,Median Power Frequency,Power,Median Power Frequency,Cmt Text
 ,mV, , , , ,Hz (95%),Hz, ,Hz, 
27:18.5,0.035645761,1.64E-14,2.47E-14,3.85E-13,1.19E-13,2.870557543,1.349280573,1.28E-12,1.663232181,616 in slurry
27:19.0,0.035522262,3.52E-13,1.18E-12,1.46E-12,3.57E-12,4.721286948,1.442008094,1.24E-11,1.762454006,616 in slurry
27:19.5,0.035256536,5.24E-14,5.64E-13,3.18E-14,3.26E-13,2.83414649,1.341517861,1.73E-12,1.668769479,616 in slurry
27:20.0,0.037855458,7.93E-15,5.40E-15,8.35E-14,1.11E-14,2.801453022,1.342893399,1.70E-13,1.668205817,616 in slurry
27:20.5,0.04009446,2.21E-14,2.29E-14,5.02E-14,2.79E-14,2.795019153,1.3388456,2.29E-13,1.665332377,616 in slurry
27:21.0,0.041424234,5.27E-15,1.62E-15,5.87E-15,2.31E-15,2.784317289,1.334456573,8.00E-14,1.661752816,616 in slurry
27:21.5,0.043681801,1.49E-14,9.38E-15,2.48E-13,2.69E-14,2.795452368,1.338093614,8.47E-13,1.665192414,616 in slurry
27:22.0,0.048752686,6.39E-15,5.33E-15,3.97E-14,9.38E-15,2.785738041,1.335404616,1.49E-13,1.662698914,616 in slurry
27:22.5,0.05180539,3.81E-14,3.71E-15,2.57E-13,2.40E-14,2.781516931,1.333224033,5.27E-13,1.660945835,616 in slurry
27:23.0,0.051535487,5.50E-13,1.32E-12,1.21E-12,1.33E-12,2.813435172,1.31689979,8.26E-12,1.652068965,616 in slurry
27:23.5,0.059392622,3.89E-14,2.39E-13,1.50E-13,2.30E-13,2.816317498,1.348667803,1.01E-12,1.673720923,616 in slurry
27:24.0,0.068265096,8.06E-15,1.79E-15,1.13E-13,6.13E-15,2.783799702,1.334130192,2.29E-13,1.661907542,616 in slurry
27:24.5,0.074053343,8.65E-15,8.49E-15,2.81E-14,1.79E-14,2.790205647,1.337876744,4.36E-13,1.664874207,616 in slurry
27:25.0,0.073910074,1.28E-14,5.24E-15,9.49E-15,3.79E-15,2.785730341,1.335522235,1.11E-13,1.66297443,616 in slurry
27:25.5,0.076631373,5.39E-15,2.39E-15,2.44E-15,2.96E-15,2.781431515,1.333400664,2.76E-14,1.661244688,616 in slurry
27:26.0,0.0802361,2.78E-14,4.14E-14,1.36E-14,2.53E-14,2.782885628,1.33366636,1.75E-13,1.661553862,616 in slurry
27:26.5,0.081932958,9.22E-15,1.43E-14,1.44E-13,9.71E-15,2.785619236,1.33583621,4.10E-13,1.663145962,616 in slurry
27:27.0,0.081838711,9.09E-14,2.01E-13,1.06E-12,8.34E-13,2.83008825,1.35862551,2.53E-12,1.681229325,616 in slurry
27:27.5,0.082863566,5.05E-14,7.58E-14,1.14E-13,1.12E-13,2.77776245,1.330964556,5.30E-13,1.659450139,616 in slurry
27:28.0,0.086893466,6.24E-15,5.07E-15,8.46E-14,1.28E-14,2.787015003,1.336802316,8.77E-14,1.66385885,616 in slurry
27:28.5,0.091831938,2.29E-14,1.57E-15,1.70E-14,2.63E-14,2.786419204,1.335920345,8.00E-14,1.663304832,616 in slurry
27:29.0,0.09759357,1.90E-14,1.72E-15,1.15E-14,1.15E-15,2.784337049,1.335105506,8.85E-14,1.662623579,616 in slurry
27:29.5,0.101339155,7.83E-15,4.23E-15,6.97E-15,1.24E-14,2.78190452,1.333926457,1.06E-13,1.661693379,616 in slurry
27:30.0,0.10252223,1.26E-14,5.66E-15,8.36E-14,1.46E-14,2.775253034,1.330142835,2.76E-13,1.65882035,616 in slurry
27:30.5,0.104572866,2.58E-15,2.92E-15,1.26E-13,3.38E-15,2.782944179,1.334310446,2.57E-13,1.662066568,616 in slurry
27:31.0,0.105398655,3.76E-14,1.12E-13,6.11E-14,1.29E-13,2.778380129,1.331458567,6.86E-13,1.659823133,616 in slurry
27:31.5,0.106981983,1.35E-13,2.97E-13,8.14E-13,4.69E-13,2.787296644,1.337202162,2.81E-12,1.663940426,616 in slurry
27:32.0,0.101847695,3.97E-14,1.56E-13,4.48E-14,1.07E-13,2.797465499,1.3394565,5.42E-13,1.665312261,616 in slurry
27:32.5,0.099335072,1.46E-14,2.13E-15,4.63E-13,2.92E-15,2.797890083,1.340534755,9.82E-13,1.665777536,616 in slurry
27:33.0,0.093649314,5.20E-15,1.32E-14,4.50E-13,2.09E-14,2.774898361,1.329272507,1.25E-12,1.65819269,616 in slurry
27:33.5,0.093295266,9.15E-15,4.90E-15,1.05E-13,1.81E-14,2.784590068,1.335386819,5.38E-13,1.662796531,616 in slurry
27:34.0,0.087303825,9.04E-15,4.46E-15,3.18E-13,8.22E-15,2.770064451,1.327135415,1.10E-12,1.656489425,616 in slurry
27:34.5,0.086506837,2.21E-14,1.27E-14,3.77E-13,2.70E-14,2.799954507,1.342397011,8.26E-13,1.667796858,616 in slurry
27:35.0,0.08381958,1.21E-14,2.93E-14,2.35E-14,1.37E-13,2.791401858,1.336726416,2.66E-13,1.663645345,616 in slurry
27:35.5,0.081721754,3.18E-13,1.79E-12,8.58E-13,3.75E-12,2.892517114,1.36695713,1.22E-11,1.690921769,616 in slurry
27:36.0,0.08016234,5.76E-14,5.83E-13,8.79E-14,5.08E-13,2.786226949,1.33081106,2.17E-12,1.659445841,616 in slurry
27:36.5,0.075297647,1.85E-14,2.58E-15,1.47E-13,2.19E-14,2.793586579,1.335205367,4.28E-13,1.660786386,616 in slurry
27:37.0,0.072414939,1.50E-14,8.34E-15,6.49E-15,5.16E-15,2.79524273,1.337248483,1.68E-13,1.662743197,616 in slurry
27:37.5,0.065208619,1.36E-14,1.02E-14,9.77E-14,8.01E-15,2.781497318,1.331023552,2.46E-13,1.658517245,616 in slurry
27:38.0,0.059491687,1.17E-14,2.25E-15,9.89E-14,8.68E-15,2.783960745,1.332537372,1.97E-13,1.660130546,616 in slurry
27:38.5,0.055219277,7.11E-15,1.52E-15,1.98E-13,1.69E-14,2.774815252,1.328009329,3.42E-13,1.656546807,616 in slurry
27:39.0,0.051705315,1.00E-14,4.73E-15,3.80E-13,2.39E-14,2.805070204,1.34621007,9.26E-13,1.670605956,616 in slurry
27:39.5,0.046203892,4.78E-13,1.56E-12,1.60E-12,2.30E-12,2.90328414,1.324167706,1.13E-11,1.66086148,616 in slurry
27:40.0,0.044980702,2.49E-14,2.89E-13,7.60E-14,3.79E-13,2.824787224,1.346532942,1.33E-12,1.672781693,616 in slurry
27:40.5,0.044840273,1.06E-14,9.26E-15,3.16E-14,1.42E-14,2.781026227,1.332234548,8.85E-14,1.660114882,616 in slurry
27:41.0,0.043494073,1.56E-14,4.01E-15,2.33E-14,8.07E-15,2.778346184,1.331186336,7.69E-14,1.659268489,616 in slurry
27:41.5,0.040399326,3.13E-15,9.90E-16,6.96E-14,2.36E-15,2.794571159,1.340405072,1.08E-13,1.666393304,616 in slurry
27:42.0,0.036793114,4.29E-15,1.90E-15,1.69E-14,2.85E-15,2.781415554,1.332162128,5.50E-14,1.659979877,616 in slurry
27:42.5,0.034258819,2.89E-14,7.97E-15,2.20E-14,1.57E-14,2.786925048,1.334263365,1.17E-13,1.661551457,616 in slurry
27:43.0,0.033136409,8.97E-15,6.75E-16,2.61E-15,1.09E-14,2.785568231,1.334688787,4.04E-14,1.661690064,616 in slurry
27:43.5,0.03415148,1.16E-13,2.40E-13,5.40E-13,1.52E-12,2.94949702,1.390693047,2.67E-12,1.710350737,616 in slurry
27:44.0,0.033823832,6.91E-14,8.11E-14,2.45E-13,2.05E-13,2.765382298,1.319369386,7.60E-13,1.650262417,616 in slurry
27:44.5,0.034718681,9.88E-15,1.30E-15,3.63E-13,3.82E-15,2.817542236,1.353101623,1.16E-12,1.676263766,616 in slurry
27:45.0,0.030580975,9.80E-15,2.71E-14,6.75E-14,3.66E-14,2.777170264,1.32665285,8.93E-13,1.655690902,616 in slurry
27:45.5,0.032898441,5.51E-15,5.27E-15,1.76E-13,8.77E-15,2.818445557,1.348368591,6.75E-13,1.671083969,616 in slurry
27:46.0,0.034896927,1.67E-14,3.82E-15,4.06E-14,2.15E-15,2.817333045,1.344148266,4.28E-13,1.665849383,616 in slurry
27:46.5,0.031361857,1.29E-14,7.63E-15,1.87E-14,2.69E-15,2.809988963,1.342617563,1.11E-13,1.665832481,616 in slurry
27:47.0,0.031808287,7.52E-15,8.12E-15,1.39E-14,8.03E-15,2.802005666,1.340090772,1.77E-13,1.66496518,616 in slurry
27:47.5,0.031039542,4.17E-14,1.97E-13,1.52E-13,2.14E-13,2.819179812,1.338253847,1.23E-12,1.665457301,616 in slurry
27:48.0,0.028485029,9.11E-14,2.02E-13,2.76E-13,5.54E-13,2.796429189,1.327237232,9.62E-13,1.656258223,616 in slurry
27:48.5,0.028265586,4.02E-14,1.09E-13,6.21E-14,7.75E-14,2.79663124,1.334015536,5.15E-13,1.661924202,616 in slurry
27:49.0,0.031191924,4.57E-15,4.55E-15,2.23E-13,1.27E-14,2.815764894,1.351597918,8.35E-13,1.674919726,616 in slurry
27:49.5,0.029648304,1.15E-14,1.19E-14,6.30E-14,3.37E-14,2.777380737,1.327798856,2.74E-13,1.656692229,616 in slurry
27:50.0,0.029868787,9.65E-15,2.52E-15,5.64E-14,3.11E-15,2.799636389,1.34162937,7.25E-14,1.667151258,616 in slurry
27:50.5,0.032062879,1.73E-14,2.69E-14,3.38E-13,8.54E-14,2.786958297,1.328830798,1.17E-12,1.657904639,616 in slurry
27:51.0,0.033304497,1.03E-14,5.36E-15,1.15E-14,3.19E-15,2.783478894,1.333386737,2.59E-13,1.660669241,616 in slurry
27:51.5,0.028120294,1.67E-14,5.43E-14,1.56E-13,9.94E-14,2.793497141,1.331455254,4.47E-13,1.660350129,616 in slurry
27:52.0,0.024145276,3.59E-13,1.48E-12,6.97E-13,3.35E-12,7.640352508,1.535100387,1.05E-11,1.849838664,616 in slurry
27:52.5,0.020215551,4.21E-14,4.00E-13,5.05E-14,3.42E-13,2.915837208,1.347401757,1.61E-12,1.676762121,616 in slurry
27:53.0,0.017917532,2.61E-14,1.05E-14,1.60E-13,1.28E-14,2.764106444,1.314067916,2.17E-13,1.644969828,616 in slurry
27:53.5,0.014021699,1.11E-14,1.35E-14,4.92E-14,1.13E-14,2.825214894,1.343166905,1.03E-13,1.666251086,616 in slurry
27:54.0,0.010458255,3.20E-15,6.10E-15,3.16E-14,4.31E-15,2.828767526,1.339096229,1.03E-13,1.658935094,616 in slurry
27:54.5,0.008601449,1.27E-14,2.09E-15,3.11E-14,2.33E-14,51.28593997,1.504398658,9.13E-14,1.653369545,616 in slurry
27:55.0,0.005179454,2.17E-14,6.52E-15,1.47E-13,2.69E-14,16.01866872,1.356161167,5.33E-13,1.656368129,616 in slurry
27:55.5,0.005318962,5.11E-15,9.00E-15,3.85E-14,2.68E-14,3.474561529,1.394594407,1.74E-13,1.690992231,616 in slurry
27:56.0,0.005885202,2.79E-13,1.14E-12,1.09E-12,3.07E-12,13.56843596,5.980924543,1.02E-11,6.097770318,616 in slurry
27:56.5,0.005562875,2.56E-14,2.72E-13,3.50E-13,4.05E-13,10.88205053,1.977019244,2.13E-12,2.423398207,616 in slurry
27:57.0,0.004665454,6.43E-15,3.80E-15,7.33E-14,8.67E-15,48.52669405,1.547405338,2.75E-13,1.785648949,616 in slurry
27:57.5,0.001324556,1.51E-14,3.23E-15,3.36E-14,1.20E-14,294.1026411,2.764860957,1.69E-13,2.114379079,616 in slurry
27:58.0,0.001915983,7.40E-15,7.91E-16,5.97E-14,6.00E-15,98.72810481,50.5030523,1.01E-13,2.820351747,616 in slurry
27:58.5,0.001361119,2.05E-14,1.15E-14,1.93E-14,1.12E-14,176.9774032,50.46112826,2.54E-13,7.28263496,616 in slurry
27:59.0,0.00413731,1.14E-14,1.38E-14,1.35E-14,3.45E-14,51.64883835,1.707401146,2.25E-13,1.811239992,616 in slurry
27:59.5,0.006083215,6.80E-15,1.99E-14,5.48E-13,1.89E-14,50.67086258,1.582504568,1.09E-12,1.792996635,616 in slurry
28:00.0,0.006377822,2.01E-13,2.91E-13,7.55E-13,1.82E-12,25.77054498,3.077269292,3.63E-12,4.331252322,616 in slurry
28:00.5,0.005812143,4.02E-14,4.72E-14,5.13E-14,1.51E-13,15.90842409,1.513904407,2.76E-13,1.778859955,616 in slurry
28:01.0,0.007292045,4.65E-15,6.55E-15,9.54E-14,7.28E-15,3.388929168,1.35525585,1.75E-13,1.656977673,616 in slurry
28:01.5,0.007030164,1.17E-14,3.38E-15,1.49E-13,3.93E-15,3.113375289,1.391448179,3.51E-13,1.691738494,616 in slurry
28:02.0,0.003551573,1.25E-14,1.15E-14,3.90E-13,7.29E-14,223.2074362,2.934517254,2.93E-12,3.463339663,616 in slurry
28:02.5,0.013618326,5.44E-15,1.88E-15,5.79E-14,1.99E-14,3.856890082,1.463303226,6.26E-13,1.729729475,616 in slurry
28:03.0,0.021180771,7.96E-15,3.84E-15,7.11E-14,7.21E-15,2.848114777,1.35702946,8.88E-13,1.674077219,616 in slurry
28:03.5,0.021880702,5.39E-15,2.10E-15,6.67E-14,1.56E-14,2.822502627,1.336419423,1.92E-13,1.657202698,616 in slurry
28:04.0,0.022559162,3.36E-14,1.57E-13,1.58E-13,3.40E-13,2.899162418,1.368397934,1.23E-12,1.690090276,616 in slurry
28:04.5,0.023509156,6.48E-14,1.20E-13,1.84E-13,2.26E-13,2.855973871,1.366408142,6.09E-13,1.686871529,616 in slurry
28:05.0,0.026710732,4.49E-14,1.01E-13,3.25E-14,1.26E-13,2.804153416,1.338140455,6.35E-13,1.664489504,616 in slurry
28:05.5,0.025444013,1.84E-15,1.19E-15,1.10E-14,3.42E-15,2.797152894,1.33627322,9.06E-14,1.661646814,616 in slurry
28:06.0,0.023054607,2.42E-14,6.41E-15,4.02E-14,2.25E-15,2.776291319,1.326369606,2.77E-13,1.655126273,616 in slurry
28:06.5,0.023713678,5.09E-15,4.75E-15,8.67E-14,6.52E-15,2.817956489,1.351185119,2.01E-13,1.674262754,616 in slurry
28:07.0,0.02350407,9.09E-15,3.74E-15,2.48E-13,1.08E-14,2.776094918,1.326516735,3.67E-13,1.655236227,616 in slurry
28:07.5,0.019952781,8.39E-15,3.25E-15,6.85E-14,5.49E-15,2.797557443,1.338710921,3.40E-14,1.66396384,616 in slurry
28:08.0,0.017099647,1.47E-14,5.60E-14,1.61E-13,1.73E-13,2.846460316,1.334580271,1.23E-12,1.663436642,616 in slurry
28:08.5,0.020277956,2.55E-13,1.48E-12,6.67E-13,2.94E-12,8.635712038,1.43883246,8.61E-12,1.779685008,616 in slurry
28:09.0,0.019252687,5.33E-14,4.17E-13,1.90E-13,4.33E-13,3.498033757,1.388740044,2.14E-12,1.712334425,616 in slurry
28:09.5,0.019357915,2.29E-14,7.26E-15,1.28E-14,7.31E-15,2.795138741,1.334612628,8.68E-14,1.66100613,616 in slurry
28:10.0,0.019588463,1.40E-14,8.87E-15,6.90E-15,7.48E-15,2.811523698,1.344313962,4.71E-14,1.668767972,616 in slurry
28:10.5,0.020268496,6.71E-15,2.68E-14,1.70E-14,1.57E-14,2.785121579,1.330204664,1.29E-13,1.657270026,616 in slurry
28:11.0,0.019085726,1.77E-14,2.13E-15,4.68E-14,5.53E-15,2.821689603,1.350207878,8.49E-14,1.673147204,616 in slurry
28:11.5,0.019414426,1.39E-14,9.54E-16,2.85E-14,1.07E-15,2.777762924,1.327137759,8.48E-14,1.655261521,616 in slurry
28:12.0,0.02056405,9.52E-15,5.85E-15,7.05E-14,1.44E-14,2.782036367,1.327230816,8.19E-14,1.655291992,616 in slurry
28:12.5,0.019093953,1.77E-13,2.18E-12,8.65E-13,4.41E-12,9.104484401,1.683606392,1.37E-11,2.038466843,616 in slurry
28:13.0,0.017656495,9.12E-15,3.15E-15,2.25E-14,1.31E-14,2.813888125,1.34344449,6.28E-14,1.667271964,616 in slurry
28:13.5,0.018388856,4.76E-15,1.57E-14,2.73E-14,3.40E-14,2.807972413,1.339415136,2.22E-13,1.664950972,616 in slurry
28:14.0,0.016477236,9.98E-15,1.81E-15,5.10E-14,2.92E-15,2.830110468,1.352119018,1.57E-13,1.673730133,616 in slurry
28:14.5,0.014316394,8.13E-15,5.62E-15,9.02E-15,2.79E-15,2.798379903,1.332070747,8.22E-14,1.657532899,616 in slurry
28:15.0,0.013923992,1.06E-14,3.44E-15,5.24E-14,3.79E-15,2.774295058,1.320090856,1.31E-13,1.648547468,616 in slurry
28:15.5,0.014432189,1.28E-14,8.41E-15,6.26E-15,1.61E-14,2.835935551,1.351364704,1.52E-13,1.673047547,616 in slurry
28:16.0,0.012117743,9.64E-15,9.04E-15,7.23E-14,1.39E-14,2.890346578,1.377801783,1.43E-13,1.6911526,616 in slurry
28:16.5,0.010867115,2.16E-13,2.70E-13,4.07E-13,1.43E-12,7.784768427,1.402287921,2.64E-12,1.747182115,616 in slurry
28:17.0,0.01140121,4.59E-14,1.01E-13,7.34E-13,9.22E-14,3.310117819,1.448820817,1.70E-12,1.753335246,616 in slurry
28:17.5,0.007876244,3.41E-14,7.09E-15,1.99E-14,3.98E-14,3.122703837,1.372517005,1.22E-13,1.679921948,616 in slurry
28:18.0,0.006584691,5.85E-15,3.03E-15,1.48E-13,4.94E-15,3.013855252,1.400966921,2.79E-13,1.702339455,616 in slurry
28:18.5,0.00424588,9.15E-15,4.55E-15,4.19E-14,1.50E-14,3.669201311,1.404361923,7.03E-14,1.693877823,616 in slurry
28:19.0,0.002138601,6.55E-15,2.90E-15,1.57E-13,7.63E-15,293.7967115,2.051072456,3.18E-13,1.948912344,616 in slurry
28:19.5,0.003618576,1.90E-13,3.05E-13,2.89E-12,9.89E-13,50.62486662,4.203571914,8.20E-12,3.866083315,616 in slurry
28:20.0,0.003993331,1.03E-14,4.00E-15,5.13E-13,2.07E-14,52.04568981,1.887704087,1.70E-12,1.763671941,616 in slurry
28:20.5,0.002541508,2.48E-14,2.14E-13,3.98E-13,4.69E-13,51.88937987,6.292256686,1.94E-12,4.860137981,616 in slurry
28:21.0,0.004230314,1.26E-13,2.69E-13,3.68E-13,6.89E-13,51.05154577,4.503114704,1.78E-12,4.54267538,616 in slurry
28:21.5,0.002197266,1.10E-14,1.94E-15,7.29E-14,6.23E-15,247.2994411,2.766391587,1.79E-13,2.279650311,616 in slurry
28:22.0,0.000507579,4.87E-15,4.71E-15,2.04E-14,7.15E-15,375.4138197,74.38734279,5.65E-14,8.285636915,616 in slurry
28:22.5,0.001618544,1.20E-14,7.32E-16,1.28E-13,2.14E-14,198.902604,1.824149315,4.06E-13,1.971810433,616 in slurry
28:23.0,0.001143308,1.50E-14,1.30E-14,3.07E-13,4.82E-14,265.8775617,3.56787444,5.87E-13,3.302883034,616 in slurry
28:23.5,0.002403875,1.64E-14,7.38E-16,1.48E-14,6.67E-16,235.328873,1.543131901,5.67E-14,1.698677065,616 in slurry
28:24.0,0.003879369,5.51E-15,2.23E-15,3.35E-14,1.44E-14,48.94632459,1.509643747,1.67E-13,1.756165558,616 in slurry
28:24.5,0.00359051,3.26E-14,6.46E-14,1.01E-13,2.84E-13,51.3198734,2.265255765,8.37E-13,2.97108322,616 in slurry
28:25.0,0.004844737,2.40E-13,1.43E-12,8.56E-13,3.11E-12,12.40062563,6.448654326,8.67E-12,6.562978373,616 in slurry
28:25.5,0.003619233,8.89E-14,4.28E-13,5.48E-14,1.83E-13,16.34395547,2.033277993,1.28E-12,2.765137073,616 in slurry
28:26.0,0.000818054,1.24E-14,2.66E-15,1.12E-14,6.10E-15,388.1876337,35.85789066,4.42E-14,3.197151055,616 in slurry
28:26.5,0.001763131,9.59E-15,4.50E-15,5.99E-14,1.35E-14,223.2517603,1.730117188,1.82E-13,1.878837713,616 in slurry
28:27.0,0.002521931,7.05E-15,1.96E-15,3.27E-14,2.09E-15,99.29751398,2.556825157,5.41E-14,1.719539306,616 in slurry
28:27.5,0.003395673,8.22E-15,4.52E-15,8.02E-14,1.41E-14,52.58461134,2.908905891,1.70E-13,1.821634043,616 in slurry
28:28.0,0.004389628,9.94E-15,7.68E-15,2.53E-14,1.25E-14,52.30919682,1.721188921,7.94E-14,1.690837793,616 in slurry
28:28.5,0.005162429,1.06E-14,1.29E-14,1.39E-14,7.59E-14,50.88221789,1.471279744,1.67E-13,1.689725517,616 in slurry
28:29.0,0.006177464,6.69E-13,3.77E-12,1.22E-12,4.97E-12,13.45171776,6.59927776,2.04E-11,6.771868916,616 in slurry
28:29.5,0.002985964,5.29E-14,3.06E-14,1.37E-13,1.05E-14,178.8607743,2.86669679,4.56E-13,2.52467588,616 in slurry
28:30.0,0.001906347,3.14E-15,2.71E-15,5.28E-14,7.12E-15,53.47362376,50.28811092,1.16E-13,2.121139798,616 in slurry
28:30.5,0.001714728,5.44E-15,3.71E-15,7.06E-14,3.20E-15,186.4603442,50.50947843,1.94E-13,2.744436997,616 in slurry
28:31.0,0.003071156,5.13E-15,2.98E-15,5.61E-14,7.50E-15,74.29579115,1.758504927,6.95E-14,1.670773115,616 in slurry
28:31.5,0.005088629,1.43E-14,4.17E-15,3.96E-14,6.82E-15,48.68994356,1.487507629,1.86E-13,1.733931779,616 in slurry
28:32.0,0.004606019,8.69E-15,1.08E-14,1.90E-14,5.85E-15,37.75417403,1.393077211,4.37E-14,1.669046516,616 in slurry
28:32.5,0.003108884,1.65E-14,3.42E-15,7.40E-14,8.09E-15,52.77990817,49.48393327,2.17E-13,1.974078964,616 in slurry
28:33.0,0.004719784,2.64E-13,8.08E-13,6.59E-13,2.74E-12,50.34570127,5.977561212,6.29E-12,5.817515351,616 in slurry
28:33.5,0.008105117,5.07E-14,1.42E-13,2.04E-13,1.61E-13,7.444329997,1.439633641,8.49E-13,1.739719062,616 in slurry
28:34.0,0.010397258,5.69E-15,1.19E-15,7.56E-16,1.61E-15,2.873425017,1.355943269,5.33E-14,1.667568342,616 in slurry
28:34.5,0.01019417,4.81E-15,6.17E-15,2.63E-14,1.35E-14,50.33090391,1.443182931,8.09E-14,1.675928451,616 in slurry
28:35.0,0.010432146,8.35E-15,2.46E-15,3.39E-14,2.22E-14,3.896192915,1.407411279,2.50E-13,1.681203821,616 in slurry
28:35.5,0.007157501,1.16E-14,3.65E-15,7.29E-15,1.47E-14,5.737041508,1.416109565,5.24E-14,1.688007471,616 in slurry
28:36.0,0.004264426,1.34E-14,2.07E-14,5.11E-15,5.87E-15,51.07479119,1.436609445,1.31E-13,1.674511207,616 in slurry
28:36.5,0.004816817,1.15E-14,6.97E-15,6.29E-14,5.56E-15,3.856721338,1.473639445,1.45E-13,1.746028511,616 in slurry
28:37.0,0.007670559,6.78E-14,2.46E-13,2.27E-13,4.50E-13,10.37125644,1.590653729,1.08E-12,1.884600438,616 in slurry
28:37.5,0.006837638,5.90E-14,1.15E-13,2.02E-13,2.28E-13,3.765527321,1.482033125,7.17E-13,1.773556542,616 in slurry
28:38.0,0.005262087,9.68E-15,2.27E-15,1.34E-13,9.82E-16,3.723886171,1.434352351,1.93E-13,1.708148988,616 in slurry
28:38.5,0.00420595,1.05E-14,2.65E-15,1.81E-13,4.45E-15,52.67708814,49.90040463,3.52E-13,1.609390245,616 in slurry
28:39.0,0.004318742,9.04E-15,1.50E-15,1.49E-13,9.31E-15,52.47501592,2.768136251,2.70E-13,1.703564141,616 in slurry
28:39.5,0.005759743,1.34E-14,2.77E-15,1.61E-13,3.32E-15,50.76486313,1.517408714,3.43E-13,1.71292881,616 in slurry
28:40.0,0.005795457,6.71E-15,1.17E-15,3.62E-14,9.74E-15,51.48355291,1.459966882,7.65E-14,1.647631449,616 in slurry
28:40.5,0.005735309,9.07E-15,2.27E-15,1.06E-13,1.88E-14,3.786740644,1.44532283,2.52E-13,1.721699954,616 in slurry
28:41.0,0.004045712,6.41E-15,2.11E-14,6.44E-14,1.70E-13,51.81035631,1.768267021,3.87E-13,1.9262851,616 in slurry
28:41.5,0.00534069,2.59E-13,5.79E-13,5.78E-13,1.40E-12,50.03271515,6.531777741,3.98E-12,6.661355438,616 in slurry
28:42.0,0.00452827,9.79E-14,3.17E-13,3.86E-14,2.38E-13,49.05084497,1.913969618,1.04E-12,2.511241343,616 in slurry
28:42.5,0.00292035,1.46E-14,2.79E-15,5.33E-14,9.70E-15,227.666519,1.550108013,1.29E-13,1.709877275,616 in slurry
28:43.0,0.002427424,6.53E-15,6.98E-15,1.53E-14,4.11E-15,243.864868,1.5675188,3.65E-14,1.72281996,616 in slurry
28:43.5,0.002396628,3.30E-15,1.02E-14,6.56E-14,2.76E-14,223.2877863,1.657787041,1.51E-13,1.821630971,616 in slurry
28:44.0,0.001599088,1.06E-14,8.50E-15,9.51E-14,1.13E-14,215.2419553,3.497468387,3.26E-13,2.291447517,616 in slurry
28:44.5,0.002501893,6.60E-15,5.05E-15,1.51E-13,1.47E-14,52.73393662,2.140306158,6.73E-13,1.800075304,616 in slurry
28:45.0,0.001645804,3.39E-15,1.40E-14,7.29E-14,1.89E-14,222.4853728,48.0471991,2.07E-13,2.560484903,616 in slurry
28:45.5,0.004558215,2.41E-13,1.71E-12,8.37E-13,4.05E-12,12.9651467,6.662207506,1.34E-11,6.709469468,616 in slurry
28:46.0,0.003774347,1.25E-14,6.82E-15,9.09E-15,8.93E-15,52.33693205,1.454595619,7.33E-14,1.676822174,616 in slurry
28:46.5,0.003143989,6.35E-15,8.97E-15,5.20E-14,8.89E-15,53.18355183,1.502527095,1.06E-13,1.731781207,616 in slurry
28:47.0,0.001904109,9.33E-15,2.40E-15,1.15E-13,5.93E-15,228.5724513,2.118185075,2.77E-13,2.147508382,616 in slurry
28:47.5,0.003406212,2.76E-14,1.70E-14,8.00E-14,4.93E-15,48.91877351,1.540728672,2.53E-13,1.786790383,616 in slurry
28:48.0,0.004473085,1.20E-14,1.08E-14,5.18E-14,4.36E-15,3.883276932,1.429576186,6.57E-14,1.709183778,616 in slurry
28:48.5,0.007679299,8.04E-15,6.99E-15,2.13E-13,1.48E-14,3.325543751,1.462574678,4.94E-13,1.757677714,616 in slurry
28:49.0,0.009909365,7.55E-15,6.19E-16,3.10E-14,2.81E-15,2.828699491,1.339681284,7.61E-14,1.660461265,616 in slurry
28:49.5,0.009379863,1.70E-13,5.50E-13,5.52E-13,1.70E-12,11.2593623,1.727609633,4.20E-12,2.173310021,616 in slurry
28:50.0,0.007600441,6.48E-14,1.71E-13,1.25E-13,1.78E-13,8.636509241,1.352302665,7.97E-13,1.687298415,616 in slurry
28:50.5,0.008588575,1.71E-14,1.88E-15,1.13E-13,5.46E-15,3.02232567,1.399153894,2.44E-13,1.703326705,616 in slurry
28:51.0,0.009164773,1.18E-14,1.23E-14,3.26E-14,5.30E-15,2.908314665,1.379665838,1.06E-13,1.690663377,616 in slurry
28:51.5,0.013270793,5.42E-15,9.84E-16,1.19E-13,2.18E-15,2.84536646,1.361822442,3.12E-13,1.679513069,616 in slurry
28:52.0,0.014358062,7.95E-15,1.31E-15,8.22E-15,6.35E-15,2.829490907,1.351764211,9.43E-14,1.673368728,616 in slurry
28:52.5,0.013081002,5.99E-14,4.33E-14,1.50E-14,1.11E-14,2.883754145,1.364707734,1.86E-13,1.682616378,616 in slurry
28:53.0,0.011840699,5.13E-15,1.39E-15,2.83E-14,4.00E-15,2.813105227,1.337548238,1.16E-13,1.660896577,616 in slurry
28:53.5,0.012009287,1.03E-13,1.63E-13,8.54E-14,6.08E-13,6.491493001,1.411290225,1.36E-12,1.733062129,616 in slurry
28:54.0,0.010089216,5.69E-14,5.84E-14,2.55E-13,3.29E-14,3.10640201,1.403588545,4.58E-13,1.712670318,616 in slurry
